Mageplaza,Mageplaza
"Load a list of SKUs","Sækja lista vörunúmera",module,Magento_AdvancedCheckout
"Order by SKU Template","sniðmát fyrir pöntun eftir vörunúmeri",module,Magento_AdvancedCheckout
"SKU not found in catalog.","Vörunúmer fannst ekki í vörulista",module,Magento_AdvancedCheckout
"This file needs to be in .csv format.","Þessi skrá þarf að vera í .csv formi.",module,Magento_AdvancedCheckout
"This customer couldn't be found. Verify the customer and try again.","Þessi viðskiptamaður fannst ekki. Staðfestu viskiptamanninn og reyndu aftur.",module,Magento_AdvancedCheckout
"This store couldn't be found. Verify the store and try again.","Þessi verslun fannst ekki. Staðfestið verslunina og reyndu aftur.",module,Magento_AdvancedCheckout
"An error occurred. For details, see the error log.","Það kom villa. Sjáið nánar í villuskrá.",module,Magento_AdvancedCheckout
"Orders can only be completed in an active store. Verify the store and try again.","Aðeins er hægt að klára pöntun í virkri verslun. Staðfestið verslun og reyndu aftur.",module,Magento_AdvancedCheckout
"The ordered item needs to be loaded. Load the item and try again.","Pöntunin þarf að vera opin. Opnaðu pöntunina og reyndu aftur.",module,Magento_AdvancedCheckout
"The quote item ID needs to be received. Set the ID and try again.","Það þarf að móttaka sölutilboðs ID . Settu ID og reyndu aftur.",module,Magento_AdvancedCheckout
"The quote item needs to be loaded. Load the item and try again.","Sölutilboðið þarf að vera opið. Opnaðu sölutilboðið og reyndu aftur.",module,Magento_AdvancedCheckout
"The wish list item ID needs to be received. Set the ID and try again.","Óskalistann vantar vöru ID . Settu ID og reyndu aftur.",module,Magento_AdvancedCheckout
"The wish list item needs to be loaded. Load the item and try again.","Það þarf að opna óslalistann. Opnaðu listann og reyndu aftur.",module,Magento_AdvancedCheckout
"The file is corrupt and can't be used.","Skráin er skemmt og er ónothæf.",module,Magento_AdvancedCheckout
"Please correct the data sent.","Vinsamlegast leiðréttið gögnin eru send inn.",module,Magento_AdvancedPricingImportExport
"Entity type model '%1' is not found","Entity type model '%1' finnst ekki",module,Magento_AdvancedPricingImportExport
"Entity type model must be an instance of \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType","Entity type model þarf að vera instance af \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType",module,Magento_AdvancedPricingImportExport
"There are no product types available for export","Það eru engar vörugerðir til útflutnings",module,Magento_AdvancedPricingImportExport
"%1 class doesn't implement \Magento\AdvancedRule\Model\Condition\FilterTextGeneratorInterface","%1 class notar ekki \Magento\AdvancedRule\Model\Condition\FilterTextGeneratorInterface",module,Magento_AdvancedRule
"Sales Rule","Söluregla",module,Magento_AdvancedSalesRule
"Index sales rule","Index sölu reglu",module,Magento_AdvancedSalesRule
"Related Search Terms","Skyldar leitir",module,Magento_AdvancedSearch
"Add New Search Term","Bæta við nýrri leit",module,Magento_AdvancedSearch
"button_label","button_label",module,Magento_AdvancedSearch
"Missing search engine parameter.","Vantar leitarvélar parameter.",module,Magento_AdvancedSearch
"Successful! Test again?","tókst! Prófa aftur?",module,Magento_AdvancedSearch
"Connection failed! Test again?","Tenging slitnaði! Prófa aftur?",module,Magento_AdvancedSearch
"Enable Search Recommendations","Virkja letar ráðgjöf",module,Magento_AdvancedSearch
"When you enable this option your site may slow down.","Þegar þú virkjar þennann möguleika getur það hægt á vef verslunnini.",module,Magento_AdvancedSearch
"Search Recommendations Count","Fjlri leitar ráða",module,Magento_AdvancedSearch
"Show Results Count for Each Recommendation","Sýna niðurstöðufjölda hvers ráðs",module,Magento_AdvancedSearch
"Enable Search Suggestions","Virkja leitar tillögur",module,Magento_AdvancedSearch
"Search Suggestions Count","Fjöldi letar tilllagna",module,Magento_AdvancedSearch
"Show Results Count for Each Suggestion","Sýna niðurstöðu fjölda fyrir hverja tillögu",module,Magento_AdvancedSearch
"Related search terms","Skyld leitunarorð",module,Magento_AdvancedSearch
"Did you mean","Meintirðu",module,Magento_AdvancedSearch
"ID","ID",module,Magento_AdvancedSearch
"Search Query","Leitar fyrirspurn",module,Magento_AdvancedSearch
"Store","Verslun",module,Magento_AdvancedSearch
"Results","Niðurstöður",module,Magento_AdvancedSearch
"Uses","Notendur",module,Magento_AdvancedSearch
"Redirect URL","Framsent URL",module,Magento_AdvancedSearch
"Suggested Term","Leitar tillaga",module,Magento_AdvancedSearch
"Yes","Já",module,Magento_AdvancedSearch
"No","Nei",module,Magento_AdvancedSearch
"Action","Aðgerð",module,Magento_AdvancedSearch
"Edit","Breyta",module,Magento_AdvancedSearch
"Synonym","Samheiti",module,Magento_AdvancedSearch
"Close","Loka",module,Magento_B2b
"options","val",module,Magento_B2b
"Select all","Velja allt",module,Magento_B2b
"Deselect all","Afvelja allt",module,Magento_B2b
"Cancel","Hætta við",module,Magento_B2b
"Done","Búið",module,Magento_B2b
"Please Select","Vinsamlega veljið",module,Magento_B2b
"%s of %s selected","%s af %s völdu",module,Magento_B2b
"B2B Features","B2B Eiginleikar",module,Magento_B2b
"Manually","Handvirkt",module,Magento_CheckoutAgreements
"Please agree to all the terms and conditions before placing the order.","Vinsamlega saþykkið alla viðskipta skilmála áður en pönurnin er gerð.",module,Magento_CheckoutAgreements
"Unable to save checkout agreement %1","Get ekki vistað viðskiptaskilmála uppgjörs %1",module,Magento_CheckoutAgreements
"Unable to remove checkout agreement %1","Get ekki fjarlægt viðskiptaskilmála uppgjörs %1",module,Magento_CheckoutAgreements
"Checkout agreement with specified ID ""%1"" not found.","Uppgörs skilmáli með ID ""%1"" finnst ekki.",module,Magento_CheckoutAgreements
"Close","Loka",module,Magento_CheckoutAgreements
"Terms & Conditions","Skilyrði og skilmálar",module,Magento_CheckoutAgreements
"Enable Terms and Conditions","Virkja skylyrði og skilmála",module,Magento_CheckoutAgreements
"The order wasn't placed. First, agree to the terms and conditions, then try placing your order again.","Pöntunin var ekki gerð. Samþykkið skilmálana fyrst, og reyndu aftur að setja inn pöntunina.",module,Magento_CheckoutAgreements
"The ""%1"" checkout agreement couldn't be saved.","Viðskipta skilmálinn ""%1"" vistaðist ekki.",module,Magento_CheckoutAgreements
"The ""%1"" checkout agreement couldn't be removed.","Ekki tókst að fjarlægja viðskipta skilmálann ""%1"" .",module,Magento_CheckoutAgreements
"Page not found.","Síðan finnst ekki.",module,Magento_Contact
"Thanks for contacting us with your comments and questions. We'll respond to you very soon.","Takk fyrir að ahafa samband við okkur gegnun athugasemdir og spurningar. Við munum svara fljótlega.",module,Magento_Contact
"An error occurred while processing your form. Please try again later.","Það var villa í vinnslu formsins. Prófaðu aftur síðar.",module,Magento_Contact
"Name is missing","Nafn vantar",module,Magento_Contact
"Comment is missing","Comment vantar",module,Magento_Contact
"Invalid email address","Ógilt netfang",module,Magento_Contact
"* Required Fields","* Skilyrtir reitir",module,Magento_Contact
"Write Us","Skrifaðu okkur",module,Magento_Contact
"Jot us a note and we’ll get back to you as quickly as possible.","Settu inn skilaboð og við höfum samband mjög fljótlega.",module,Magento_Contact
"Name","Nafn",module,Magento_Contact
"Email","Netfang",module,Magento_Contact
"Phone Number","Símanúmer",module,Magento_Contact
"What’s on your mind?","Um hvað ertu að hugsa?",module,Magento_Contact
"Submit","Setja inn",module,Magento_Contact
"Contact Form","Tengiiliðs form",module,Magento_Contact
"Phone","Sími",module,Magento_Contact
"Message","Skilaboð",module,Magento_Contact
"Contacts Section","Tengiliða hluti",module,Magento_Contact
"Contacts","Tengiliðir",module,Magento_Contact
"Contact Us","Hafa samband",module,Magento_Contact
"Enable Contact Us","Virkja hafa samband",module,Magento_Contact
"Email Options","Netfangs valkostir",module,Magento_Contact
"Send Emails To","Senda tölvupóst til",module,Magento_Contact
"Email Sender","Sendandi tölvupósts",module,Magento_Contact
"Email Template","Tölvupóst snið",module,Magento_Contact
"Email template chosen based on theme fallback when ""Default"" option is selected.","Tölvupóst snið valið eftir útliti vefs fer til baka ef ""Default"" Möguleikinn er valinn.",module,Magento_Contact
"We can't process your request right now. Sorry, that's all we know.","Við getum ekki unnið úr beiðninni núna. Því miður vitum við ekki meira.",module,Magento_Contact
"Name: %name","Nafn: %name",module,Magento_Contact
"Email: %email","Netfang: %email",module,Magento_Contact
"Phone Number: %telephone","Síma númer: %telephone",module,Magento_Contact
"Comment: %comment","Athugasemd: %comment",module,Magento_Contact
"Enter the Name and try again.","Settu inn nafnið og reyndu aftur.",module,Magento_Contact
"Enter the comment and try again.","Settu inn athugasemd og reyndu aftur.",module,Magento_Contact
"The email address is invalid. Verify the email address and try again.","Netfangið er ógilt. Staðfestu netfangið og reyndu aftur.",module,Magento_Contact
"Sign Out","Útskráning",module,Magento_Customer
"Sign In","Sign In",module,Magento_Customer
"You are subscribed to our newsletter.","You are subscribed to our newsletter.",module,Magento_Customer
"You aren't subscribed to our newsletter.","You aren't subscribed to our newsletter.",module,Magento_Customer
"You have not set a default shipping address.","You have not set a default shipping address.",module,Magento_Customer
"You have not set a default billing address.","You have not set a default billing address.",module,Magento_Customer
"Address Book","Address Book",module,Magento_Customer
"Edit Address","Edit Address",module,Magento_Customer
"Add New Address","Add New Address",module,Magento_Customer
"region","region",module,Magento_Customer
"Create Order","Create Order",module,Magento_Customer
"Save Customer","Save Customer",module,Magento_Customer
"Delete Customer","Delete Customer",module,Magento_Customer
"Reset Password","Reset Password",module,Magento_Customer
"Are you sure you want to revoke the customer's tokens?","Are you sure you want to revoke the customer's tokens?",module,Magento_Customer
"Force Sign-In","Force Sign-In",module,Magento_Customer
"New Customer","New Customer",module,Magento_Customer
"Save and Continue Edit","Save and Continue Edit",module,Magento_Customer
"Back","Back",module,Magento_Customer
"Please select","Please select",module,Magento_Customer
"Reset","Reset",module,Magento_Customer
"ID","ID",module,Magento_Customer
"Product","Product",module,Magento_Customer
"SKU","SKU",module,Magento_Customer
"Quantity","Quantity",module,Magento_Customer
"Price","Price",module,Magento_Customer
"Total","Total",module,Magento_Customer
"Action","Action",module,Magento_Customer
"Configure","Configure",module,Magento_Customer
"Delete","Delete",module,Magento_Customer
"Shopping Cart from %1","Shopping Cart from %1",module,Magento_Customer
"Newsletter","Newsletter",module,Magento_Customer
"Newsletter Information","Newsletter Information",module,Magento_Customer
"Subscribed to Newsletter","Subscribed to Newsletter",module,Magento_Customer
"Last Date Subscribed","Last Date Subscribed",module,Magento_Customer
"Last Date Unsubscribed","Last Date Unsubscribed",module,Magento_Customer
"No Newsletter Found","No Newsletter Found",module,Magento_Customer
"Start date","Start date",module,Magento_Customer
"End Date","End Date",module,Magento_Customer
"Receive Date","Receive Date",module,Magento_Customer
"Subject","Subject",module,Magento_Customer
"Status","Status",module,Magento_Customer
"Sent","Sent",module,Magento_Customer
"Cancel","Hætta við",module,Magento_Customer
"Not Sent","Not Sent",module,Magento_Customer
"Sending","Sending",module,Magento_Customer
"Paused","Paused",module,Magento_Customer
"View","View",module,Magento_Customer
"Unknown","Unknown",module,Magento_Customer
"Order","Order",module,Magento_Customer
"Purchased","Purchased",module,Magento_Customer
"Bill-to Name","Bill-to Name",module,Magento_Customer
"Ship-to Name","Ship-to Name",module,Magento_Customer
"Order Total","Order Total",module,Magento_Customer
"Purchase Point","Purchase Point",module,Magento_Customer
"Customer View","Customer View",module,Magento_Customer
"There are no items in customer's shopping cart.","There are no items in customer's shopping cart.",module,Magento_Customer
"Qty","Qty",module,Magento_Customer
"Confirmed","Confirmed",module,Magento_Customer
"Confirmation Required","Confirmation Required",module,Magento_Customer
"Confirmation Not Required","Confirmation Not Required",module,Magento_Customer
"Indeterminate","Indeterminate",module,Magento_Customer
"The customer does not have default billing address.","The customer does not have default billing address.",module,Magento_Customer
"Offline","Offline",module,Magento_Customer
"Online","Online",module,Magento_Customer
"Never","Never",module,Magento_Customer
"Unlocked","Unlocked",module,Magento_Customer
"Locked","Locked",module,Magento_Customer
"Deleted Stores","Deleted Stores",module,Magento_Customer
"Add Locale","Add Locale",module,Magento_Customer
"Add Date","Add Date",module,Magento_Customer
"Days in Wish List","Days in Wish List",module,Magento_Customer
"Unlock","Unlock",module,Magento_Customer
"No","No",module,Magento_Customer
"Yes","Yes",module,Magento_Customer
"Delete File","Delete File",module,Magento_Customer
"Download","Download",module,Magento_Customer
"Delete Image","Delete Image",module,Magento_Customer
"View Full Size","View Full Size",module,Magento_Customer
"All countries","All countries",module,Magento_Customer
"Customer Groups","Customer Groups",module,Magento_Customer
"Add New Customer Group","Add New Customer Group",module,Magento_Customer
"Save Customer Group","Save Customer Group",module,Magento_Customer
"Delete Customer Group","Delete Customer Group",module,Magento_Customer
"New Customer Group","New Customer Group",module,Magento_Customer
"Edit Customer Group ""%1""","Edit Customer Group ""%1""",module,Magento_Customer
"Group Information","Group Information",module,Magento_Customer
"Group Name","Group Name",module,Magento_Customer
"Maximum length must be less then %1 characters.","Maximum length must be less then %1 characters.",module,Magento_Customer
"Tax Class","Tax Class",module,Magento_Customer
"The customer is now assigned to Customer Group %s.","The customer is now assigned to Customer Group %s.",module,Magento_Customer
"Would you like to change the Customer Group for this order?","Would you like to change the Customer Group for this order?",module,Magento_Customer
"The VAT ID is valid.","The VAT ID is valid.",module,Magento_Customer
"The VAT ID entered (%s) is not a valid VAT ID.","The VAT ID entered (%s) is not a valid VAT ID.",module,Magento_Customer
"The VAT ID is valid. The current Customer Group will be used.","The VAT ID is valid. The current Customer Group will be used.",module,Magento_Customer
"The VAT ID is valid but no Customer Group is assigned for it.","The VAT ID is valid but no Customer Group is assigned for it.",module,Magento_Customer
"Based on the VAT ID, the customer belongs to the Customer Group %s.","Based on the VAT ID, the customer belongs to the Customer Group %s.",module,Magento_Customer
"Something went wrong while validating the VAT ID.","Something went wrong while validating the VAT ID.",module,Magento_Customer
"The customer would belong to Customer Group %s.","The customer would belong to Customer Group %s.",module,Magento_Customer
"There was an error detecting Customer Group.","There was an error detecting Customer Group.",module,Magento_Customer
"Validate VAT Number","Validate VAT Number",module,Magento_Customer
"Customer Login","Customer Login",module,Magento_Customer
"Create New Customer Account","Create New Customer Account",module,Magento_Customer
"Date of Birth","Date of Birth",module,Magento_Customer
"Bad request.","Bad request.",module,Magento_Customer
"This confirmation key is invalid or has expired.","This confirmation key is invalid or has expired.",module,Magento_Customer
"There was an error confirming the account","There was an error confirming the account",module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your shipping address for proper VAT calculation.","If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your shipping address for proper VAT calculation.",module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your billing address for proper VAT calculation.","If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your billing address for proper VAT calculation.",module,Magento_Customer
"Thank you for registering with %1.","Thank you for registering with %1.",module,Magento_Customer
"Please check your email for confirmation key.","Please check your email for confirmation key.",module,Magento_Customer
"This email does not require confirmation.","This email does not require confirmation.",module,Magento_Customer
"Wrong email.","Wrong email.",module,Magento_Customer
"Your password reset link has expired.","Your password reset link has expired.",module,Magento_Customer
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.",module,Magento_Customer
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.","There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.",module,Magento_Customer
"We can't save the customer.","We can't save the customer.",module,Magento_Customer
"Please make sure your passwords match.","Please make sure your passwords match.",module,Magento_Customer
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your shipping address for proper VAT calculation.","If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your shipping address for proper VAT calculation.",module,Magento_Customer
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your billing address for proper VAT calculation.","If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your billing address for proper VAT calculation.",module,Magento_Customer
"Account Information","Account Information",module,Magento_Customer
"You saved the account information.","You saved the account information.",module,Magento_Customer
"You did not sign in correctly or your account is temporarily disabled.","You did not sign in correctly or your account is temporarily disabled.",module,Magento_Customer
"Password confirmation doesn't match entered password.","Password confirmation doesn't match entered password.",module,Magento_Customer
"The password doesn't match this account.","The password doesn't match this account.",module,Magento_Customer
"Please correct the email address.","Please correct the email address.",module,Magento_Customer
"We're unable to send the password reset email.","We're unable to send the password reset email.",module,Magento_Customer
"Please enter your email.","Please enter your email.",module,Magento_Customer
"If there is an account associated with %1 you will receive an email with a link to reset your password.","If there is an account associated with %1 you will receive an email with a link to reset your password.",module,Magento_Customer
"My Account","My Account",module,Magento_Customer
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.",module,Magento_Customer
"An unspecified error occurred. Please contact us for assistance.","An unspecified error occurred. Please contact us for assistance.",module,Magento_Customer
"A login and a password are required.","A login and a password are required.",module,Magento_Customer
"New Password and Confirm New Password values didn't match.","New Password and Confirm New Password values didn't match.",module,Magento_Customer
"Please enter a new password.","Please enter a new password.",module,Magento_Customer
"You updated your password.","You updated your password.",module,Magento_Customer
"Something went wrong while saving the new password.","Something went wrong while saving the new password.",module,Magento_Customer
"You deleted the address.","You deleted the address.",module,Magento_Customer
"We can't delete the address right now.","We can't delete the address right now.",module,Magento_Customer
"You saved the address.","You saved the address.",module,Magento_Customer
"We can't save the address.","We can't save the address.",module,Magento_Customer
"No customer ID defined.","No customer ID defined.",module,Magento_Customer
"Please correct the quote items and try again.","Please correct the quote items and try again.",module,Magento_Customer
"You have revoked the customer's tokens.","You have revoked the customer's tokens.",module,Magento_Customer
"We can't find a customer to revoke.","We can't find a customer to revoke.",module,Magento_Customer
"Something went wrong while saving file.","Something went wrong while saving file.",module,Magento_Customer
"You deleted the customer group.","You deleted the customer group.",module,Magento_Customer
"The customer group no longer exists.","The customer group no longer exists.",module,Magento_Customer
"Customers","Customers",module,Magento_Customer
"New Group","New Group",module,Magento_Customer
"New Customer Groups","New Customer Groups",module,Magento_Customer
"Edit Group","Edit Group",module,Magento_Customer
"Edit Customer Groups","Edit Customer Groups",module,Magento_Customer
"You saved the customer group.","You saved the customer group.",module,Magento_Customer
"Please select customer(s).","Please select customer(s).",module,Magento_Customer
"Customer could not be deleted.","Customer could not be deleted.",module,Magento_Customer
"You deleted the customer.","You deleted the customer.",module,Magento_Customer
"Something went wrong while editing the customer.","Something went wrong while editing the customer.",module,Magento_Customer
"Manage Customers","Manage Customers",module,Magento_Customer
"Please correct the data sent.","Vinsamlegast leiðréttið það sem er sent inn.",module,Magento_Customer
"A total of %1 record(s) were updated.","A total of %1 record(s) were updated.",module,Magento_Customer
"A total of %1 record(s) were deleted.","A total of %1 record(s) were deleted.",module,Magento_Customer
"The customer will receive an email with a link to reset password.","The customer will receive an email with a link to reset password.",module,Magento_Customer
"Something went wrong while resetting customer password.","Something went wrong while resetting customer password.",module,Magento_Customer
"You saved the customer.","You saved the customer.",module,Magento_Customer
"Something went wrong while saving the customer.","Something went wrong while saving the customer.",module,Magento_Customer
"Page not found.","Page not found.",module,Magento_Customer
"Customer has been unlocked successfully.","Customer has been unlocked successfully.",module,Magento_Customer
"Online Customers","Online Customers",module,Magento_Customer
"Customers Now Online","Customers Now Online",module,Magento_Customer
"Please define Wish List item ID.","Please define Wish List item ID.",module,Magento_Customer
"Please load Wish List item.","Please load Wish List item.",module,Magento_Customer
"Login successful.","Login successful.",module,Magento_Customer
"Invalid login or password.","Invalid login or password.",module,Magento_Customer
"""%1"" section source is not supported","""%1"" section source is not supported",module,Magento_Customer
"%1 doesn't extend \Magento\Customer\CustomerData\SectionSourceInterface","%1 doesn't extend \Magento\Customer\CustomerData\SectionSourceInterface",module,Magento_Customer
"No confirmation needed.","No confirmation needed.",module,Magento_Customer
"Account already active","Account already active",module,Magento_Customer
"Invalid confirmation token","Invalid confirmation token",module,Magento_Customer
"The account is locked.","The account is locked.",module,Magento_Customer
"This account is not confirmed.","This account is not confirmed.",module,Magento_Customer
"Invalid value of ""%value"" provided for the %fieldName field. Possible values: %template1 or %template2.","Invalid value of ""%value"" provided for the %fieldName field. Possible values: %template1 or %template2.",module,Magento_Customer
"Please enter a password with at most %1 characters.","Please enter a password with at most %1 characters.",module,Magento_Customer
"Please enter a password with at least %1 characters.","Please enter a password with at least %1 characters.",module,Magento_Customer
"The password can't begin or end with a space.","The password can't begin or end with a space.",module,Magento_Customer
"Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.","Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.",module,Magento_Customer
"Password cannot be the same as email address.","Password cannot be the same as email address.",module,Magento_Customer
"This customer already exists in this store.","This customer already exists in this store.",module,Magento_Customer
"A customer with the same email already exists in an associated website.","A customer with the same email already exists in an associated website.",module,Magento_Customer
"Invalid value of ""%value"" provided for the %fieldName field.","Invalid value of ""%value"" provided for the %fieldName field.",module,Magento_Customer
"%fieldName is a required field.","%fieldName is a required field.",module,Magento_Customer
"Reset password token mismatch.","Reset password token mismatch.",module,Magento_Customer
"Reset password token expired.","Reset password token expired.",module,Magento_Customer
"Please correct the transactional account email type.","Please correct the transactional account email type.",module,Magento_Customer
"""%1"" is a required value.","""%1"" is a required value.",module,Magento_Customer
"Global","Global",module,Magento_Customer
"Per Website","Per Website",module,Magento_Customer
"We can't share customer accounts globally when the accounts share identical email addresses on more than one website.","We can't share customer accounts globally when the accounts share identical email addresses on more than one website.",module,Magento_Customer
"Billing Address","Billing Address",module,Magento_Customer
"Shipping Address","Shipping Address",module,Magento_Customer
"-- Please Select --","-- Please Select --",module,Magento_Customer
"Please enter a valid password reset token.","Please enter a valid password reset token.",module,Magento_Customer
"The password can not begin or end with a space.","The password can not begin or end with a space.",module,Magento_Customer
"Admin","Admin",module,Magento_Customer
"ALL GROUPS","ALL GROUPS",module,Magento_Customer
"No such entity with %fieldName = %fieldValue, %field2Name = %field2Value","No such entity with %fieldName = %fieldValue, %field2Name = %field2Value",module,Magento_Customer
"File can not be saved to the destination folder.","File can not be saved to the destination folder.",module,Magento_Customer
"Unable to create directory %1.","Unable to create directory %1.",module,Magento_Customer
"Destination folder is not writable or does not exists.","Destination folder is not writable or does not exists.",module,Magento_Customer
"Something went wrong while saving the file.","Something went wrong while saving the file.",module,Magento_Customer
"Attribute object is undefined","Attribute object is undefined",module,Magento_Customer
"""%1"" invalid type entered.","""%1"" invalid type entered.",module,Magento_Customer
"""%1"" contains non-alphabetic or non-numeric characters.","""%1"" contains non-alphabetic or non-numeric characters.",module,Magento_Customer
"""%1"" is an empty string.","""%1"" is an empty string.",module,Magento_Customer
"""%1"" contains non-numeric characters.","""%1"" contains non-numeric characters.",module,Magento_Customer
"""%1"" contains non-alphabetic characters.","""%1"" contains non-alphabetic characters.",module,Magento_Customer
"""%1"" is not a valid email address.","""%1"" is not a valid email address.",module,Magento_Customer
"""%1"" is not a valid hostname.","""%1"" is not a valid hostname.",module,Magento_Customer
"""%1"" uses too many characters.","""%1"" uses too many characters.",module,Magento_Customer
"'%value%' looks like an IP address, which is not an acceptable format.","'%value%' looks like an IP address, which is not an acceptable format.",module,Magento_Customer
"'%value%' looks like a DNS hostname but contains a dash in an invalid position.","'%value%' looks like a DNS hostname but contains a dash in an invalid position.",module,Magento_Customer
"'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.","'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.",module,Magento_Customer
"'%value%' looks like a DNS hostname but cannot extract TLD part.","'%value%' looks like a DNS hostname but cannot extract TLD part.",module,Magento_Customer
"'%value%' does not look like a valid local network name.","'%value%' does not look like a valid local network name.",module,Magento_Customer
"'%value%' looks like a local network name, which is not an acceptable format.","'%value%' looks like a local network name, which is not an acceptable format.",module,Magento_Customer
"'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.","'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.",module,Magento_Customer
"""%1"" is not a valid URL.","""%1"" is not a valid URL.",module,Magento_Customer
"""%1"" is not a valid date.","""%1"" is not a valid date.",module,Magento_Customer
"""%1"" does not fit the entered date format.","""%1"" does not fit the entered date format.",module,Magento_Customer
"Please enter a valid date between %1 and %2 at %3.","Please enter a valid date between %1 and %2 at %3.",module,Magento_Customer
"Please enter a valid date equal to or greater than %1 at %2.","Please enter a valid date equal to or greater than %1 at %2.",module,Magento_Customer
"Please enter a valid date less than or equal to %1 at %2.","Please enter a valid date less than or equal to %1 at %2.",module,Magento_Customer
"""%1"" is not a valid file extension.","""%1"" is not a valid file extension.",module,Magento_Customer
"""%1"" is not a valid file.","""%1"" is not a valid file.",module,Magento_Customer
"""%1"" exceeds the allowed file size.","""%1"" exceeds the allowed file size.",module,Magento_Customer
"""%1"" is not a valid image format.","""%1"" is not a valid image format.",module,Magento_Customer
"""%1"" width exceeds allowed value of %2 px.","""%1"" width exceeds allowed value of %2 px.",module,Magento_Customer
"""%1"" height exceeds allowed value of %2 px.","""%1"" height exceeds allowed value of %2 px.",module,Magento_Customer
"""%1"" length must be equal or greater than %2 characters.","""%1"" length must be equal or greater than %2 characters.",module,Magento_Customer
"""%1"" length must be equal or less than %2 characters.","""%1"" length must be equal or less than %2 characters.",module,Magento_Customer
"label","label",module,Magento_Customer
"Please enter a customer email.","Please enter a customer email.",module,Magento_Customer
"A customer website ID must be specified when using the website scope.","A customer website ID must be specified when using the website scope.",module,Magento_Customer
"Customer Group","Customer Group",module,Magento_Customer
"You can't delete group ""%1"".","You can't delete group ""%1"".",module,Magento_Customer
"Customer Group already exists.","Customer Group already exists.",module,Magento_Customer
"Cannot delete group.","Cannot delete group.",module,Magento_Customer
"Error during VAT Number verification.","Error during VAT Number verification.",module,Magento_Customer
"PHP SOAP extension is required.","PHP SOAP extension is required.",module,Magento_Customer
"VAT Number is valid.","VAT Number is valid.",module,Magento_Customer
"Please enter a valid VAT number.","Please enter a valid VAT number.",module,Magento_Customer
"Your VAT ID was successfully validated.","Your VAT ID was successfully validated.",module,Magento_Customer
"You will be charged tax.","You will be charged tax.",module,Magento_Customer
"You will not be charged tax.","You will not be charged tax.",module,Magento_Customer
"The VAT ID entered (%1) is not a valid VAT ID.","The VAT ID entered (%1) is not a valid VAT ID.",module,Magento_Customer
"Your Tax ID cannot be validated.","Your Tax ID cannot be validated.",module,Magento_Customer
"If you believe this is an error, please contact us at %1","If you believe this is an error, please contact us at %1",module,Magento_Customer
"No such entity with %fieldName = %fieldValue","No such entity with %fieldName = %fieldValue",module,Magento_Customer
"Male","Male",module,Magento_Customer
"Female","Female",module,Magento_Customer
"Not Specified","Not Specified",module,Magento_Customer
"Thank you for registering with","Thank you for registering with",module,Magento_Customer
"enter your billing address for proper VAT calculation","enter your billing address for proper VAT calculation",module,Magento_Customer
"enter your shipping address for proper VAT calculation","enter your shipping address for proper VAT calculation",module,Magento_Customer
"Please enter new password.","Please enter new password.",module,Magento_Customer
"message","message",module,Magento_Customer
"NoSuchEntityException","NoSuchEntityException",module,Magento_Customer
"Exception","Exception",module,Magento_Customer
"InputException.","InputException.",module,Magento_Customer
"InputException","InputException",module,Magento_Customer
"Exception message","Exception message",module,Magento_Customer
"Validator Exception","Validator Exception",module,Magento_Customer
"Localized Exception","Localized Exception",module,Magento_Customer
"some error","some error",module,Magento_Customer
"frontend_label","frontend_label",module,Magento_Customer
"NOT LOGGED IN","NOT LOGGED IN",module,Magento_Customer
"Please enter the state/province.","Please enter the state/province.",module,Magento_Customer
"region is a required field.","region is a required field.",module,Magento_Customer
"regionId is a required field.","regionId is a required field.",module,Magento_Customer
"Label","Label",module,Magento_Customer
"Select...","Select...",module,Magento_Customer
"Edit","Edit",module,Magento_Customer
"Visitor","Visitor",module,Magento_Customer
"Customer","Customer",module,Magento_Customer
